"","UNIQUE_CARRIER_NAME","YEAR","MONTH","sum_seats","sum_passengers","sum_distance","sum_airtime","Date","log_passenger","log_seats","log_airtime","log_distance"
"1730","Vieques Air Link Inc.",2015,9,8964,5272,346,14070,2015-09-01,8.57035473953047,9.10108338603923,9.55187122078826,5.84932477994686
"1731","Vieques Air Link Inc.",2015,10,20466,11516,346,33000,2015-10-01,9.35157948366891,9.92656911197945,10.4042931430198,5.84932477994686
"1732","Vieques Air Link Inc.",2015,11,10728,6219,346,17916,2015-11-01,8.73552518573323,9.28070563463675,9.7935052617999,5.84932477994686
"1733","Vieques Air Link Inc.",2015,12,11916,7579,346,19776,2015-12-01,8.93326847863642,9.38572123109081,9.89227492532203,5.84932477994686
"1734","Virgin America",2015,1,657503,488054,151605,861776,2015-01-01,13.0981833834026,13.3962061266657,13.666751815481,11.9290403292436
"1735","Virgin America",2015,2,574798,446223,160448,752318,2015-02-01,13.0085763470733,13.2617756934499,13.5309157151113,11.9857314140474
"1736","Virgin America",2015,3,678265,562039,131712,903498,2015-03-01,13.2393283007203,13.4272948203646,13.7140302822069,11.7883805920475
"1737","Virgin America",2015,4,689848,572826,149639,926717,2015-04-01,13.2583390303892,13.4442280120446,13.7394045911479,11.9159876884621
"1738","Virgin America",2015,5,731434,588560,121232,951745,2015-05-01,13.2854358536668,13.5027636369843,13.7660534714516,11.7054695927844
"1739","Virgin America",2015,6,737384,599895,115037,956077,2015-06-01,13.304511585841,13.510865422834,13.7705947786634,11.6530177875464
"1740","Virgin America",2015,7,756445,620818,106642,983359,2015-07-01,13.3387948530529,13.5363864283012,13.7987305579243,11.5772420864899
"1741","Virgin America",2015,8,798590,632271,105112,998436,2015-08-01,13.357074960289,13.5906042038257,13.8139463352055,11.562791240938
"1742","Virgin America",2015,9,726529,554103,128855,920133,2015-09-01,13.2251076737429,13.4960350550146,13.7322745905929,11.7664507807705
"1743","Virgin America",2015,10,767841,617007,126064,973292,2015-10-01,13.3326372687678,13.551339261798,13.7884404463616,11.7445529259327
"1744","Virgin America",2015,11,757893,590701,137964,976862,2015-11-01,13.289066939103,13.5382988131571,13.7921016960133,11.8347553087831
"1745","Virgin America",2015,12,781674,614852,140282,1026662,2015-12-01,13.3291384938275,13.5691943321184,13.8418242948467,11.8514170898253
"1746","Virgin Atlantic Airways",2015,1,266,264,21,0,2015-01-01,5.57972982598622,5.58724865840025,0,3.09104245335832
"1747","Virgin Atlantic Airways",2015,4,530,386,415,0,2015-04-01,5.95842469302978,6.27476202124194,0,6.03068526026126
"1748","Virgin Atlantic Airways",2015,6,1732,1496,187,0,2015-06-01,7.31121838441963,7.45760928971561,0,5.23644196282995
"1749","Virgin Atlantic Airways",2015,7,455,396,368,0,2015-07-01,5.98393628068719,6.12249280951439,0,5.91079664404053
"1750","Virgin Atlantic Airways",2015,8,1820,1308,192,0,2015-08-01,7.1770187659099,7.50714107972761,0,5.26269018890489
"1751","Virgin Atlantic Airways",2015,9,308,182,192,0,2015-09-01,5.20948615284142,5.73334127689775,0,5.26269018890489
"1752","Virgin Atlantic Airways",2015,11,308,0,509,0,2015-11-01,0,5.73334127689775,0,6.23441072571837
"1753","Virgin Atlantic Airways",2015,12,455,422,1121,0,2015-12-01,6.04737217904628,6.12249280951439,0,7.02286808608264
"1754","Vision Airlines",2015,1,5407,2900,8449,6620,2015-01-01,7.9728107841214,8.5956346177228,8.79800169492485,9.04192172035122
"1755","Vision Airlines",2015,2,5917,3582,5411,7469,2015-02-01,8.18395571730495,8.68575383296015,8.91865027812686,8.59637398929068
"1756","Vision Airlines",2015,3,5260,3547,8178,8758,2015-03-01,8.17413934342947,8.56807640173081,9.07783702216309,9.00932517273497
"1757","Vision Airlines",2015,4,10238,5308,13564,11421,2015-04-01,8.57715877258367,9.23395923757482,9.34329659922481,9.51524822509303
"1758","Vision Airlines",2015,5,12919,7291,24378,18041,2015-05-01,8.89453313579855,9.46653177733659,9.80045765221658,10.1014773849668
"1759","Vision Airlines",2015,6,13587,7084,26843,18008,2015-06-01,8.86573515212478,9.51694232928048,9.79862691191995,10.1977976112781
"1760","Vision Airlines",2015,7,10810,5643,30946,14752,2015-07-01,8.6383483129727,9.28831941329277,9.59920173091757,10.3400313428816
"1761","Vision Airlines",2015,8,6907,4710,9323,12958,2015-08-01,8.45765547870004,8.84043543926657,9.46954580643541,9.14034700015565
"1762","VistaJet Limited",2015,1,28,17,5828,0,2015-01-01,2.89037175789616,3.36729582998647,0,8.67060073804555
"1763","VistaJet Limited",2015,2,84,27,9311,0,2015-02-01,3.3322045101752,4.44265125649032,0,9.13905916997122
"1764","VistaJet Limited",2015,3,56,10,4509,0,2015-03-01,2.39789527279837,4.04305126783455,0,8.41405243249672
"1765","VistaJet Limited",2015,4,14,4,702,0,2015-04-01,1.6094379124341,2.70805020110221,0,6.55535689181067
"1766","VistaJet Limited",2015,5,93,29,16064,0,2015-05-01,3.40119738166216,4.54329478227,0,9.68439827154996
"1767","VistaJet Limited",2015,6,14,7,1440,0,2015-06-01,2.07944154167984,2.70805020110221,0,7.27309259599952
"1768","VistaJet Limited",2015,7,112,35,15483,0,2015-07-01,3.58351893845611,4.72738781871234,0,9.64756251169754
"1769","VistaJet Limited",2015,8,28,14,992,0,2015-08-01,2.70805020110221,3.36729582998647,0,6.90073066404517
"1770","VistaJet Limited",2015,9,28,4,2607,0,2015-09-01,1.6094379124341,3.36729582998647,0,7.86633892304654
"1771","VistaJet Limited",2015,10,42,14,10082,0,2015-10-01,2.70805020110221,3.76120011569356,0,9.21860611639321
"1772","VistaJet Limited",2015,11,14,1,3365,0,2015-11-01,0.693147180559945,2.70805020110221,0,8.12148037475075
"1773","VistaJet Limited",2015,12,56,15,7236,0,2015-12-01,2.77258872223978,4.04305126783455,0,8.88696203486613
"1774","VistaJet Luftfahrtunternehmen GmbH",2015,1,14,5,125,0,2015-01-01,1.79175946922805,2.70805020110221,0,4.83628190695148
"1775","Volga-Dnepr Airlines",2015,1,0,0,7191,0,2015-01-01,0,0,0,8.88072457615146
"1776","Volga-Dnepr Airlines",2015,2,0,0,2869,0,2015-02-01,0,0,0,7.96206730875367
"1777","Volga-Dnepr Airlines",2015,3,0,0,14793,0,2015-03-01,0,0,0,9.60197697214781
"1778","Volga-Dnepr Airlines",2015,4,0,0,14323,0,2015-04-01,0,0,0,9.56969173111832
"1779","Volga-Dnepr Airlines",2015,5,0,0,5046,0,2015-05-01,0,0,0,8.52654928634026
"1780","Volga-Dnepr Airlines",2015,6,0,0,3328,0,2015-06-01,0,0,0,8.11042723757502
"1781","Volga-Dnepr Airlines",2015,7,0,0,5845,0,2015-07-01,0,0,0,8.67351294567119
"1782","Volga-Dnepr Airlines",2015,8,0,0,1615,0,2015-08-01,0,0,0,7.38770923908104
"1783","Volga-Dnepr Airlines",2015,9,0,0,5796,0,2015-09-01,0,0,0,8.66509582133973
"1784","Volga-Dnepr Airlines",2015,10,0,0,9870,0,2015-10-01,0,0,0,9.19735644441789
"1785","Volga-Dnepr Airlines",2015,11,0,0,5847,0,2015-11-01,0,0,0,8.67385500142962
"1786","VRG Linhas Aereas S A",2015,1,177,0,2435,0,2015-01-01,0,5.18178355029209,0,7.79811262882979
"1787","Warbelow",2015,1,6165,1710,6851,31642,2015-01-01,7.44483327389219,8.7268056084461,10.3622722340745,8.83229585944401
"1788","Warbelow",2015,2,6048,1692,5348,31742,2015-02-01,7.43425738213314,8.70764824810691,10.3654275075723,8.58466490653125
"1789","Warbelow",2015,3,7749,2798,6553,39689,2015-03-01,7.93701748951545,8.95544812234739,10.5888545457771,8.78783082925876
"1790","Warbelow",2015,4,6804,1779,9660,32582,2015-04-01,7.48436864328613,8.82541291508557,10.3915459589481,9.17585244151751
"1791","Warbelow",2015,5,7628,2603,9503,41422,2015-05-01,7.86480400332846,8.93971205409023,10.6315915611051,9.15946804160243
"1792","Warbelow",2015,6,10575,4345,10960,65083,2015-06-01,8.37701116081637,9.26634256209147,11.0834340222592,9.30209879721572
"1793","Warbelow",2015,7,11331,4915,11568,69049,2015-07-01,8.50025047068593,9.33538586095041,11.1425861588374,9.35608438602889
"1794","Warbelow",2015,8,10728,4480,12473,64898,2015-08-01,8.40760151478614,9.28070563463675,11.080587494253,9.43140175708607
"1795","Warbelow",2015,9,9666,4188,11250,60990,2015-09-01,8.34021732094704,9.17647330246461,11.0184815912866,9.32821229257107
"1796","Warbelow",2015,10,6426,1931,6533,33037,2015-10-01,7.56631101477246,8.76826314537129,10.4054136931151,8.78477459216102
"1797","Warbelow",2015,11,5598,1507,5173,28976,2015-11-01,7.3185395485679,8.63034328934889,10.2742576908474,8.55140136274597
"1798","Warbelow",2015,12,6768,2133,5661,34448,2015-12-01,7.6657534318617,8.82010864450861,10.4472352484443,8.64153246567185
"1799","Ward Air",2015,1,40,0,148,192,2015-01-01,0,3.71357206670431,5.26269018890489,5.00394630594546
"1800","Ward Air",2015,2,40,0,148,192,2015-02-01,0,3.71357206670431,5.26269018890489,5.00394630594546
"1801","Ward Air",2015,3,40,0,148,192,2015-03-01,0,3.71357206670431,5.26269018890489,5.00394630594546
"1802","Ward Air",2015,4,56,5,176,240,2015-04-01,1.79175946922805,4.04305126783455,5.48479693349065,5.17614973257383
"1803","Ward Air",2015,5,40,5,148,192,2015-05-01,1.79175946922805,3.71357206670431,5.26269018890489,5.00394630594546
"1804","Ward Air",2015,6,40,8,148,192,2015-06-01,2.19722457733622,3.71357206670431,5.26269018890489,5.00394630594546
"1805","Ward Air",2015,7,60,5,176,222,2015-07-01,1.79175946922805,4.11087386417331,5.40717177146012,5.17614973257383
"1806","Ward Air",2015,8,44,9,176,192,2015-08-01,2.30258509299405,3.80666248977032,5.26269018890489,5.17614973257383
"1807","Ward Air",2015,9,48,4,148,222,2015-09-01,1.6094379124341,3.89182029811063,5.40717177146012,5.00394630594546
"1808","Ward Air",2015,10,40,7,148,192,2015-10-01,2.07944154167984,3.71357206670431,5.26269018890489,5.00394630594546
"1809","Ward Air",2015,11,40,5,148,192,2015-11-01,1.79175946922805,3.71357206670431,5.26269018890489,5.00394630594546
"1810","Ward Air",2015,12,48,3,148,222,2015-12-01,1.38629436111989,3.89182029811063,5.40717177146012,5.00394630594546
"1811","Western Global",2015,2,0,0,5723,673,2015-02-01,0,0,6.51323011091231,8.65242314067634
"1812","Western Global",2015,3,0,0,28745,7875,2015-03-01,0,0,8.97157543975902,10.2662539061112
"1813","Western Global",2015,4,0,0,2599,331,2015-04-01,0,0,5.80513496891649,7.86326672400957
"1814","Western Global",2015,5,0,0,3388,427,2015-05-01,0,0,6.0591231955818,8.12829017160705
"1815","Western Global",2015,6,0,0,2308,338,2015-06-01,0,0,5.82600010738045,7.7445698093545
"1816","Western Global",2015,7,0,0,3685,514,2015-07-01,0,0,6.24416690066374,8.21229713822977
"1817","Western Global",2015,9,0,0,545,419,2015-09-01,0,0,6.04025471127741,6.30261897574491
"1818","Western Global",2015,10,0,0,1806,341,2015-10-01,0,0,5.8348107370626,7.49942329059223
"1819","Western Global",2015,11,0,0,23457,3200,2015-11-01,0,0,8.07121853996986,10.0629668670814
"1820","Western Global",2015,12,0,0,61740,42491,2015-12-01,0,0,10.6570711018999,11.03070349488
"1821","Wright Air Service",2015,1,8848,4096,22487,57270,2015-01-01,8.31801027754687,9.08805973726735,10.9555496663844,10.0207371125864
"1822","Wright Air Service",2015,2,8827,3886,26655,56375,2015-02-01,8.26539293085222,9.08568376737663,10.9397988150069,10.1907695449666
"1823","Wright Air Service",2015,3,10704,5089,34303,70767,2015-03-01,8.53503310954457,9.27846620102378,11.1671622001081,10.4430172444305
"1824","Wright Air Service",2015,4,9660,4863,27332,60550,2015-04-01,8.489616423646,9.17585244151751,11.0112412641215,10.215850042382
"1825","Wright Air Service",2015,5,10856,5227,41129,71084,2015-05-01,8.56178407474411,9.29256531223185,11.1716316230698,10.6244930612245
"1826","Wright Air Service",2015,6,8689,3824,42216,61029,2015-06-01,8.24931374626064,9.06992821825944,11.0191208255385,10.6505782625063
"1827","Wright Air Service",2015,7,11373,5150,44662,76656,2015-07-01,8.54694614956558,9.33908532786674,11.2470962043311,10.7069006973432
"1828","Wright Air Service",2015,8,13799,6634,55818,99648,2015-08-01,8.80011394676631,9.5324238711453,11.5094092904677,10.9298695922039
"1829","Wright Air Service",2015,9,11580,5490,41105,78278,2015-09-01,8.61086566727887,9.35712110318438,11.2680346467733,10.623909375231
"1830","Wright Air Service",2015,10,11110,5640,34248,74611,2015-10-01,8.63781663373998,9.31569088758401,11.2200566311645,10.4414126461838
"1831","Wright Air Service",2015,11,9389,4510,25828,64122,2015-11-01,8.4142741374084,9.14740057220231,11.0685583929029,10.1592531706676
"1832","Wright Air Service",2015,12,9952,4971,27114,67808,2015-12-01,8.5115774526306,9.20562929224606,11.1244502084817,10.2078423592752
"1833","XTRA Airways",2015,1,10434,4119,30171,5740,2015-01-01,8.32360844234357,9.2529208195113,8.65538869016764,10.3146696209735
"1834","XTRA Airways",2015,2,9768,3254,33141,5418,2015-02-01,8.08794755464267,9.18696938565294,8.59766657556611,10.4085566391897
"1835","XTRA Airways",2015,3,11124,5243,40976,6871,2015-03-01,8.56483984488359,9.31695010703444,8.83521046366409,10.620766212671
"1836","XTRA Airways",2015,4,1650,1029,8875,1313,2015-04-01,6.93731408122368,7.40913644392013,7.18083119904456,9.09110628405248
"1837","XTRA Airways",2015,5,1062,581,11812,1652,2015-05-01,6.36647044773144,6.96885037834195,7.41034709782102,9.37695589894852
"1838","XTRA Airways",2015,6,3156,1941,18766,3533,2015-06-01,7.57147364885127,8.05737748855799,8.17018565287964,9.83985528729127
"1839","XTRA Airways",2015,7,1558,712,4755,825,2015-07-01,6.5694814204143,7.35179986905778,6.71659477352098,8.46716225781067
"1840","XTRA Airways",2015,8,3750,1428,8085,1692,2015-08-01,7.26473017792987,8.22977775008189,7.43425738213314,8.99788945020072
"1841","XTRA Airways",2015,9,7500,5663,27706,4173,2015-09-01,8.64188563537355,8.92279162396964,8.33663008763715,10.2294403678315
"1842","XTRA Airways",2015,10,1650,1154,6501,941,2015-10-01,7.05185562295589,7.40913644392013,6.84800527457636,8.77986510086385
"1843","XTRA Airways",2015,11,16848,11020,68985,10655,2015-11-01,9.30755782269154,9.73204658683838,9.27387839278017,11.141658864442
"1844","XTRA Airways",2015,12,17246,13800,85185,12120,2015-12-01,9.53249633228804,9.7553934942914,9.40269476447051,11.3525923800667
"1845","Yute Air Aka Flight Alaska",2015,1,16833,4335,14955,78019,2015-01-01,8.37470754311948,9.73115592977152,11.2647204830606,9.612867836097
"1846","Yute Air Aka Flight Alaska",2015,2,16794,5002,14854,74159,2015-02-01,8.51779301148821,9.72883650204639,11.2139802002397,9.60609178789671
"1847","Yute Air Aka Flight Alaska",2015,3,18876,5513,14177,82830,2015-03-01,8.61504559158374,9.84569952876873,11.3245576664399,9.55944674641496
"1848","Yute Air Aka Flight Alaska",2015,4,21567,6856,11689,88677,2015-04-01,8.83302530728436,9.97896601371203,11.3927671104764,9.36648905446611
"1849","Yute Air Aka Flight Alaska",2015,5,22290,6177,15965,91955,2015-05-01,8.72874987347853,10.0119382885409,11.4290654807584,9.67821674020574
"1850","Yute Air Aka Flight Alaska",2015,6,18315,4487,13476,85128,2015-06-01,8.40916244720253,9.81553027377699,11.3519230320688,9.50873980776916
"1851","Yute Air Aka Flight Alaska",2015,7,21477,6203,14229,96326,2015-07-01,8.73294952429643,9.97478443441816,11.4755039323206,9.5631076910839
"1852","Yute Air Aka Flight Alaska",2015,8,20013,5272,18409,93585,2015-08-01,8.57035473953047,9.9041873076504,11.446636078629,9.82064927422712
"1853","Yute Air Aka Flight Alaska",2015,9,17256,4983,16273,78828,2015-09-01,8.51398806046729,9.75597313724758,11.2750362284477,9.6973240212566
"1854","Yute Air Aka Flight Alaska",2015,10,23937,8328,20404,103425,2015-10-01,9.02749867993534,10.0832224334333,11.546611660125,9.92353524783991
"1855","Yute Air Aka Flight Alaska",2015,11,17676,5844,14593,69659,2015-11-01,8.67334187390617,9.78001963853588,11.15138154392,9.58836576432557
"1856","Yute Air Aka Flight Alaska",2015,12,12408,3314,11751,56051,2015-12-01,8.10621290261996,9.42617729477462,10.9340351102901,9.37177871785371
"1857",NA,2015,1,15500,4242,33380,10335,2015-01-01,8.35302584520232,9.64865981695529,9.24338822602238,10.4157421548258
"1858",NA,2015,2,12555,4103,25540,8593,2015-02-01,8.31971738685061,9.43795391796184,9.05881956433494,10.1480402830878
"1859",NA,2015,3,13330,4610,23404,8611,2015-03-01,8.43620003220671,9.49784742911368,9.06091185848425,10.0607049537342
"1860",NA,2015,4,14415,5549,25538,9556,2015-04-01,8.62155320674048,9.57609397984812,9.16502914926618,10.1479619745522
"1861","40-Mile Air",2016,1,260,36,2032,3925,2016-01-01,3.61091791264422,5.56452040732269,8.27537637483641,7.61726781362835
"1862","40-Mile Air",2016,2,292,50,1915,4391,2016-02-01,3.93182563272433,5.68017260901707,8.38753998318937,7.55799495853081
"1863","40-Mile Air",2016,3,261,55,1719,8652,2016-03-01,4.02535169073515,5.5683445037611,9.06566136060674,7.4500795698075
"1864","40-Mile Air",2016,4,313,80,1605,7245,2016-04-01,4.39444915467244,5.74939298590825,8.88820487145502,7.38150189450671
"1865","40-Mile Air",2016,5,280,70,1989,4283,2016-05-01,4.26267987704132,5.63835466933375,8.36264243156764,7.59588991771854
"1866","40-Mile Air",2016,6,296,70,1723,3925,2016-06-01,4.26267987704132,5.6937321388027,8.27537637483641,7.45240245122364
"1867","40-Mile Air",2016,7,332,94,1843,4457,2016-07-01,4.55387689160054,5.80814248998044,8.40245551394581,7.51969240411654
"1868","40-Mile Air",2016,8,364,101,1723,4693,2016-08-01,4.62497281328427,5.89989735358249,8.45404037641097,7.45240245122364
"1869","40-Mile Air",2016,9,312,108,1542,3901,2016-09-01,4.69134788222914,5.74620319054015,8.26924452118306,7.34148385236316
"1870","40-Mile Air",2016,10,280,84,1542,3517,2016-10-01,4.44265125649032,5.63835466933375,8.1656479252975,7.34148385236316
"1871","40-Mile Air",2016,11,304,112,1726,3786,2016-11-01,4.72738781871234,5.72031177660741,8.2393294279018,7.45414107814668
"1872","40-Mile Air",2016,12,280,64,1542,3418,2016-12-01,4.17438726989564,5.63835466933375,8.1371033896393,7.34148385236316
"1873","Abelag Aviation AG",2016,7,12,2,2704,0,2016-07-01,1.09861228866811,2.56494935746154,0,7.90285719128058
"1874","ABS JETS A.S",2016,4,16,2,1097,0,2016-04-01,1.09861228866811,2.83321334405622,0,7.00124562206948
"1875","ABS JETS A.S",2016,7,13,6,2232,0,2016-07-01,1.94591014905531,2.63905732961526,0,7.71110125184016
"1876","ABS JETS A.S",2016,10,14,7,190,0,2016-10-01,2.07944154167984,2.70805020110221,0,5.25227342804663
"1877","ABSA-Aerolinhas Brasileiras",2016,8,0,0,2178,0,2016-08-01,0,0,0,7.68662133494462
"1878","ABX Air Inc",2016,1,0,0,67846,115128,2016-01-01,0,0,11.6538085177966,11.125010449105
"1879","ABX Air Inc",2016,2,0,0,86318,101664,2016-02-01,0,0,11.5294383733444,11.3658050150642
"1880","ABX Air Inc",2016,3,0,0,55796,110700,2016-03-01,0,0,11.6145881520796,10.9294753834832
"1881","ABX Air Inc",2016,4,0,0,72080,114576,2016-04-01,0,0,11.6490023650399,11.1855457656599
"1882","ABX Air Inc",2016,5,0,0,64634,116724,2016-05-01,0,0,11.6675760198391,11.076511338718
"1883","ABX Air Inc",2016,6,0,0,67769,125154,2016-06-01,0,0,11.7373082481194,11.1238748981302
